id,thai,romanization,english,category,used_in_lessons,reviewer_ok,reviewer_correction,reviewer_note
"dic027","คาดหวัง","khat-wang","anticipate","dictionary","","","",""
"dic028","ชัดเจน","chat-chen","apparent","dictionary","","","",""
"dic029","ผนวก","phanuak","append","dictionary","","","",""
"dic030","ชื่นชม","chuen-chom","appreciate","dictionary","","","",""
"dic031","เข้าใกล้","khao-kain","approach","dictionary","","","",""
"dic032","ใกล้เคียง","kain-khiang","approximate","dictionary","","","",""
"dic033","ตามใจชอบ","tam-chai-chop","arbitrary","dictionary","","","",""
"dic034","บริเวณ","bri-wen","area","dictionary","","","",""
"dic035","แง่มุม","ngae-mum","aspect","dictionary","","","",""
"dic036","มอบหมาย","mop-mai","assign","dictionary","","","",""
"dic037","ทึกทักเอา","thuek-thak-ao","assume","dictionary","","","",""
"dic038","ยืนยัน","yuen-yan","assure","dictionary","","","",""
"dic039","ทําให้ติดกัน","tha-hai-tit-kan","attach","dictionary","","","",""
"dic040","ถึง","thueng","attain","dictionary","","","",""
"dic041","ทัศนคติ","thatn-khati","attitude","dictionary","","","",""
"dic042","ถือว่าเป็นของ","thue-wa-pen-khong","attribute","dictionary","","","",""
"dic043","ผู้เขียน","phu-khian","author","dictionary","","","",""
"dic044","ที่ทํางานโดยอัตโนมัติ","thi-tha-ngan-doi-at-no-mati","automate","dictionary","","","",""
"dic045","ใช้ประโยชน์ได้","chai-pra-yot-dai","available","dictionary","","","",""
"dic046","ตระหนักรู้","tra-nak-ru","aware","dictionary","","","",""
"dic047","ในนามของ","nai-nam-khong","behalf","dictionary","","","",""
"dic048","ผลประโยชน์","phon-pra-yot","benefit","dictionary","","","",""
"dic049","ข้อผูกมัด","kho-phuk-mat","bond","dictionary","","","",""
"dic050","โดยย่อ","doi-yo","brief","dictionary","","","",""
"dic051","ส่วนใหญ่","suan-ain","bulk","dictionary","","","",""
"dic052","ที่ทําได้ดี","thi-tha-dai-di","capable","dictionary","","","",""
"dic053","ปริมาณสูงสุดที่จะรับได้","pri-man-sung-sut-thi-cha-rap-dai","capacity","dictionary","","","",""
"dic054","หมวด","muat","category","dictionary","","","",""
"dic055","ท้าทาย","tha-thai","challenge","dictionary","","","",""
"dic056","ร่องนํ้า","rong-na","channel","dictionary","","","",""
"dic057","แผนที่ทะเล","phaen-thi-tha-le","chart","dictionary","","","",""
"dic058","วิถีทางที่ทําให้เกิด","wi-thi-thang-thi-tha-hai-koet","chemical","dictionary","","","",""
"dic059","สภาวะแวดล้อม","sapha-wa-waet-lom","circumstance","dictionary","","","",""
"dic060","อ้างอิง","ang-ing","cite","dictionary","","","",""
"dic061","สุภาพ","su-phap","civil","dictionary","","","",""
"dic062","ทําให้เข้าใจง่าย","tha-hai-khao-chai-ngai","clarify","dictionary","","","",""
"dic063","มีมาตรฐาน","mi-matn-than","classic","dictionary","","","",""
"dic064","มาตราต่างๆในกฏหมาย","matra-tang-nai-kot-mai","clause","dictionary","","","",""
"dic065","ประมวลกฎหมาย","pra-muan-kot-mai","code","dictionary","","","",""
"dic066","ซึ่งสอดคล้อง","sueng-sot-khlong","coherent","dictionary","","","",""
"dic067","เกิดขึ้นพร้อมกัน","koet-khuen-phrom-kan","coincide","dictionary","","","",""
"dic068","พังทลาย","phang-thlai","collapse","dictionary","","","",""
"dic069","ตั้งต้น","tang-ton","commence","dictionary","","","",""
"dic070","ข้อคิดเห็น","kho-khit-en","comment","dictionary","","","",""
"dic071","ค่านายหน้า","kha-nai-na","commission","dictionary","","","",""
"dic072","สินค้า","sin-kha","commodity","dictionary","","","",""
"dic073","แจ้งข่าวสาร","chaeng-khao-san","communicate","dictionary","","","",""
"dic074","ชุมชน","chum-chon","community","dictionary","","","",""
"dic075","ที่ทํางานร่วมกันได้","thi-tha-ngan-ruam-kan-dai","compatible","dictionary","","","",""
"dic076","ชดเชย","chot-choei","compensate","dictionary","","","",""
"dic077","รวบรวม","ruap-ruam","compile","dictionary","","","",""
"dic078","องค์ประกอบที่ทําให้","ong-pra-kop-thi-tha-hai","complement","dictionary","","","",""
"dic079","ซับซ้อน","sap-son","complex","dictionary","","","",""
"dic080","ส่วนประกอบ","suan-pra-kop","component","dictionary","","","",""
"dic081","ที่เกิดจากส่วนประกอบ","thi-koet-chak-suan-pra-kop","compound","dictionary","","","",""
"dic082","ทําให้เข้าใจ","tha-hai-khao-chai","comprehensive","dictionary","","","",""
"dic083","ประกอบด้วย","pra-kop-duai","comprise","dictionary","","","",""
"dic084","ความคิด","khwam-khit","concept","dictionary","","","",""
"dic085","จบ","chop","conclude","dictionary","","","",""
"dic086","เห็นด้วย","en-duai","concurrent","dictionary","","","",""
"dic087","สนทนาหารือกัน","son-thna-ha-rue-kan","confer","dictionary","","","",""
"dic088","ความขัดแย้ง","khwam-khat-yaeng","conflict","dictionary","","","",""
"dic089","ทําให้เหมือนหรือคล้ายกัน","tha-hai-emuen-rue-khlai-kan","conform","dictionary","","","",""
"dic090","ยอมให้ทํา","yom-hai-tha","consent","dictionary","","","",""
"dic091","ผล","phon","consequence","dictionary","","","",""
"dic092","ค่อนข้างมาก","khon-khang-mak","considerable","dictionary","","","",""
"dic093","ที่เกิดขึ้นตลอดเวลา","thi-koet-khuen-tlot-we-la","constant","dictionary","","","",""
"dic094","ก่อตั้ง","ko-tang","constitute","dictionary","","","",""
"dic095","บีบบังคับ","bip-bang-khap","constrain","dictionary","","","",""
"dic096","สร้าง","srang","construct","dictionary","","","",""
"dic097","ปรึกษา","pruek-sa","consult","dictionary","","","",""
"dic098","บริโภค","bri-phok","consume","dictionary","","","",""
"dic099","การติดต่อสื่อสาร","kan-tit-to-sue-san","contact","dictionary","","","",""
"dic100","ร่วมสมัย","ruam-samai","contemporary","dictionary","","","",""
"dic101","ข้อความแวดล้อมที่ช่วยใน","kho-khwam-waet-lom-thi-chuai-nai","context","dictionary","","","",""
"dic102","ย่อ","yo","contract","dictionary","","","",""
"dic103","โต้แย้ง","to-yaeng","contradict","dictionary","","","",""
"dic104","ตรงกันข้าม","trong-kan-kham","contrary","dictionary","","","",""
"dic105","แตกต่างจาก","taek-tang-chak","contrast","dictionary","","","",""
"dic106","การโต้เถียงอย่างรุนแรง","kan-to-thiang-yang-run-raeng","controversy","dictionary","","","",""
"dic107","ชุมนุมกัน","chum-num-kan","convene","dictionary","","","",""
"dic108","พูดคุย","phut-khui","converse","dictionary","","","",""
"dic109","โน้มน้าว","nom-nao","convince","dictionary","","","",""
"dic110","ร่วมมือ","ruam-mue","cooperate","dictionary","","","",""
"dic111","ทําให้ประสานกัน","tha-hai-pra-san-kan","coordinate","dictionary","","","",""
"dic112","ที่ร่วมกัน","thi-ruam-kan","corporate","dictionary","","","",""
"dic113","เหมือนกัน","emuen-kan","correspond","dictionary","","","",""
"dic114","ระยะเวลาที่ให้สินเชื่อ","ra-ya-we-la-thi-hai-sin-chuea","credit","dictionary","","","",""
"dic115","สําคัญมาก","sa-khan-mak","crucial","dictionary","","","",""
"dic116","วัฒนธรรม","watn-tham","culture","dictionary","","","",""
"dic117","การโต้วาที","kan-to-wa-thi","debate","dictionary","","","",""
"dic118","ปฏิเสธ","pati-seth","decline","dictionary","","","",""
"dic119","คาดคะเน","khat-kha-ne","deduce","dictionary","","","",""
"dic120","นิยาม","ni-yam","define","dictionary","","","",""
"dic121","ที่แน่นอน","thi-nae-non","definite","dictionary","","","",""
"dic122","แสดงให้เห็น","saetng-hai-en","demonstrate","dictionary","","","",""
"dic123","แสดงถึง","saetng-thueng","denote","dictionary","","","",""
"dic124","ประกาศว่าไม่จริง","pra-kas-wa-mai-chring","deny","dictionary","","","",""
"dic125","ทําให้เศร้าใจ","tha-hai-sera-chai","depress","dictionary","","","",""
"dic126","กลายมาจาก","klai-ma-chak","derive","dictionary","","","",""
"dic127","ออกแบบ","ok-baep","design","dictionary","","","",""
"dic128","สืบหา","suep-ha","detect","dictionary","","","",""
"dic129","เบี่ยงเบน","biang-ben","deviate","dictionary","","","",""
"dic130","อุปกรณ์","up-kon","device","dictionary","","","",""
"dic131","อุทิศ","u-thit","devote","dictionary","","","",""
"dic132","บอกความแตกต่าง","bok-khwam-taek-tang","differentiate","dictionary","","","",""
"dic133","การหามิติ","kan-ha-miti","dimension","dictionary","","","",""
"dic134","ทําให้น้อยลง","tha-hai-noi-long","diminish","dictionary","","","",""
"dic135","ไม่ต่อเนื่อง","mai-to-nueang","discrete","dictionary","","","",""
"dic136","ทําให้ย้ายที่","tha-hai-yai-thi","displace","dictionary","","","",""
"dic137","มีแนวโน้ม","mi-naeo-nom","dispose","dictionary","","","",""
"dic138","แตกต่างชัดเจน","taek-tang-chat-chen","distinct","dictionary","","","",""
"dic139","ทําให้ผิดรูป","tha-hai-phit-rup","distort","dictionary","","","",""
"dic140","แจกจ่าย","chaek-chai","distribute","dictionary","","","",""
"dic141","หลากหลาย","lak-lai","diverse","dictionary","","","",""
"dic142","เอกสาร","ek-san","document","dictionary","","","",""
"dic143","ขอบเขตของความรู้","khop-khet-khong-khwam-ru","domain","dictionary","","","",""
"dic144","เกี่ยวกับบ้าน","kiao-kap-ban","domestic","dictionary","","","",""
"dic145","ที่มีอํานาจเหนือกว่า","thi-mi-a-nach-enuek-wa","dominate","dictionary","","","",""
"dic146","ฉบับร่าง","chabap-rang","draft","dictionary","","","",""
"dic147","จัดหามาให้","chat-ha-ma-hai","equip","dictionary","","","",""
"dic148","กร่อน","kron","erode","dictionary","","","",""
"dic149","ข้อผิดพลาด","kho-phit-phlat","error","dictionary","","","",""
"dic150","ที่ดิน","thi-din","estate","dictionary","","","",""
"dic151","ประมาณ","pra-man","estimate","dictionary","","","",""
"dic152","จริยศาสตร์","chri-sat","ethics","dictionary","","","",""
"dic153","เกี่ยวกับชาติพันธุ์","kiao-kap-chati-phan","ethnic","dictionary","","","",""
"dic154","ประเมินผล","pra-moen-phon","evaluate","dictionary","","","",""
"dic155","ที่เกิดขึ้นในขั้นสุดท้าย","thi-koet-khuen-nai-khan-sut-thai","eventual","dictionary","","","",""
"dic156","ชัดแจ้ง","chat-chaeng","evident","dictionary","","","",""
"dic157","ค่อยๆพัฒนา","khoi-phat-na","evolve","dictionary","","","",""
"dic158","เกินกว่า","koen-kwa","exceed","dictionary","","","",""
"dic159","กันออกไป","kan-ok-pai","exclude","dictionary","","","",""
"dic160","จัดแสดง","chat-saetng","exhibit","dictionary","","","",""
"dic161","ทําให้กว้าง","tha-hai-kwang","expand","dictionary","","","",""
"dic162","ซึ่งเชี่ยวชาญ","sueng-chiao-chan","expert","dictionary","","","",""
"dic163","การกระทําที่กล้าหาญ","kan-kra-tha-thi-kla-an","exploit","dictionary","","","",""
"dic164","ส่งออก","song-ok","export","dictionary","","","",""
"dic165","ที่ใช้ภายนอก","thi-chai-phai-nok","external","dictionary","","","",""
"dic166","ถอนออก","thon-ok","extract","dictionary","","","",""
